"respondent","condition","stimuli","accuracy","latency"
46,"BGWB","joy",0,2670
46,"BGWB","wm4",1,1983
46,"BGWB","horrible",0,2160
46,"BGWB","wf3",1,1012
46,"BGWB","annoying",0,1986
46,"BGWB","bf14",1,1672
46,"BGWB","terrible",1,1071
46,"BGWB","bm23",1,2286
46,"BGWB","failure",1,845
46,"BGWB","wf2",1,1596
46,"BGWB","pain",1,935
46,"BGWB","bm14",1,604
46,"BGWB","glory",1,613
46,"BGWB","bf56",1,662
46,"BGWB","wicked",1,710
46,"BGWB","wf6",1,643
46,"BGWB","annoying",1,1235
46,"BGWB","bm56",0,1787
46,"BGWB","hate",1,934
46,"BGWB","wm1",1,666
46,"BGWB","wf2",1,669
46,"BGWB","peace",1,1036
46,"BGWB","bm23",1,660
46,"BGWB","evil",1,844
46,"BGWB","bm14",1,1060
46,"BGWB","pleasure",0,2394
46,"WGBB","wf3",1,455
46,"WGBB","joy",1,527
46,"WGBB","bm23",1,435
46,"WGBB","good",1,771
46,"WGBB","bm56",1,422
46,"WGBB","wicked",1,599
46,"WGBB","bm14",1,481
46,"WGBB","failure",1,631
46,"WGBB","bf56",1,504
46,"WGBB","annoying",1,477
46,"WGBB","bf14",1,651
46,"WGBB","evil",1,475
46,"WGBB","wm6",1,553
46,"WGBB","love",1,485
46,"WGBB","bf23",1,515
46,"WGBB","laughter",1,768
46,"WGBB","wm1",1,715
46,"WGBB","terrible",1,688
46,"WGBB","wf6",1,678
46,"WGBB","bm56",1,1363
46,"WGBB","glory",1,1375
46,"WGBB","bm14",1,473
46,"WGBB","pleasure",1,904
46,"WGBB","bf23",1,3390
46,"WGBB","peace",1,1153
46,"WGBB","wf2",1,653
46,"WGBB","laughter",1,876
46,"WGBB","wm4",1,2955
46,"WGBB","pleasure",0,1891
46,"WGBB","wf3",1,2333
46,"WGBB","horrible",1,1282
46,"WGBB","wm1",1,1648
46,"WGBB","hate",1,1056
46,"WGBB","wf6",1,776
46,"WGBB","pain",1,795
46,"WGBB","wm6",1,1028
46,"WGBB","evil",1,861
46,"WGBB","bm23",1,2356
46,"WGBB","peace",1,1697
46,"WGBB","bf56",0,2784
46,"WGBB","love",1,464
46,"WGBB","wf2",1,1567
46,"WGBB","annoying",1,1578
46,"WGBB","wm4",1,1917
46,"WGBB","hate",1,498
46,"WGBB","bf14",0,1445
46,"WGBB","glory",1,2103
46,"WGBB","bm23",0,2876
46,"WGBB","good",1,627
46,"WGBB","wf3",1,1843
46,"WGBB","terrible",1,652
46,"WGBB","wm1",1,964
46,"WGBB","wicked",1,671
46,"WGBB","wm6",1,814
46,"WGBB","horrible",1,1311
46,"WGBB","bf23",1,1612
46,"WGBB","joy",1,1047
46,"WGBB","bf56",1,2150
46,"WGBB","pain",1,1082
47,"BGWB","love",1,1051
47,"BGWB","wm6",1,682
47,"BGWB","pleasure",1,577
47,"BGWB","wm4",1,763
47,"BGWB","laughter",1,687
47,"BGWB","wf6",1,941
47,"BGWB","peace",1,969
47,"BGWB","wf3",1,692
47,"BGWB","pain",1,1251
47,"BGWB","bf56",1,1098
47,"BGWB","good",1,592
47,"BGWB","wf2",1,530
47,"BGWB","bm23",1,1496
47,"BGWB","hate",1,687
47,"BGWB","bm14",1,861
47,"BGWB","joy",0,1202
47,"BGWB","bf14",1,646
47,"BGWB","glory",1,670
47,"BGWB","bf23",1,549
47,"BGWB","bm56",1,787
47,"BGWB","good",1,581
47,"BGWB","wm1",1,1151
47,"BGWB","failure",1,627
47,"BGWB","wf2",1,571
47,"BGWB","wm1",0,922
47,"BGWB","evil",1,850
47,"BGWB","wm4",1,1001
47,"BGWB","joy",1,715
47,"BGWB","bf56",1,544
47,"BGWB","glory",1,628
47,"BGWB","bm56",1,596
47,"BGWB","terrible",1,615
47,"BGWB","wm6",1,856
47,"BGWB","horrible",1,544
47,"BGWB","bf23",1,571
47,"BGWB","peace",1,558
47,"BGWB","bm23",0,1054
47,"BGWB","wicked",1,769
47,"BGWB","wf3",0,963
47,"BGWB","laughter",1,766
47,"BGWB","bf14",1,1121
47,"BGWB","annoying",1,726
47,"BGWB","bm14",1,594
47,"BGWB","pain",1,957
47,"BGWB","bf56",1,592
47,"BGWB","hate",1,531
47,"BGWB","wf6",0,1233
47,"BGWB","failure",1,719
47,"BGWB","wm4",1,723
47,"BGWB","evil",1,625
47,"BGWB","wm1",1,433
47,"BGWB","terrible",1,506
47,"BGWB","bm23",1,623
47,"BGWB","love",1,544
47,"BGWB","bm14",1,571
47,"BGWB","horrible",1,503
47,"BGWB","wm6",1,628
47,"BGWB","wicked",1,525
47,"WGBB","evil",1,740
47,"WGBB","bf14",1,472
47,"WGBB","joy",1,679
47,"WGBB","wf3",1,469
47,"WGBB","good",1,420
47,"WGBB","wf6",1,429
47,"WGBB","annoying",1,542
47,"WGBB","bm23",1,425
47,"WGBB","horrible",1,578
47,"WGBB","bf56",1,444
47,"WGBB","bm56",1,495
47,"WGBB","love",1,669
47,"WGBB","wm4",0,737
47,"WGBB","failure",1,520
47,"WGBB","bm14",1,644
47,"WGBB","hate",1,557
47,"WGBB","wm1",0,751
47,"WGBB","peace",1,539
47,"WGBB","wf2",1,583
47,"WGBB","bf23",1,508
47,"WGBB","glory",1,634
47,"WGBB","wm6",1,506
47,"WGBB","laughter",1,416
47,"WGBB","bm14",1,497
47,"WGBB","pain",1,463
47,"WGBB","wm1",1,565
47,"WGBB","pleasure",1,489
47,"WGBB","bm23",1,511
47,"WGBB","terrible",1,581
47,"WGBB","bm56",1,535
47,"WGBB","wicked",1,515
47,"WGBB","bf14",1,400
47,"WGBB","horrible",1,529
47,"WGBB","wf6",0,692
47,"WGBB","good",1,83
47,"WGBB","bf23",1,889
47,"WGBB","terrible",1,608
47,"WGBB","wf2",1,729
47,"WGBB","peace",1,614
47,"WGBB","bf56",1,727
47,"WGBB","love",1,613
47,"WGBB","bf14",1,709
47,"WGBB","joy",1,531
47,"WGBB","wm4",1,503
47,"WGBB","pain",1,621
47,"WGBB","bf56",1,581
47,"WGBB","annoying",1,624
47,"WGBB","wm6",1,696
47,"WGBB","pleasure",1,1039
47,"WGBB","bf23",1,495
47,"WGBB","laughter",1,709
47,"WGBB","wf3",0,899
47,"WGBB","wicked",0,915
47,"WGBB","wm4",0,1007
47,"WGBB","glory",1,556
47,"WGBB","wm6",1,592
47,"WGBB","hate",1,1114
47,"WGBB","wm1",1,487
47,"WGBB","evil",1,829
48,"BGWB","joy",1,1001
48,"BGWB","wf6",0,1065
48,"BGWB","good",1,833
48,"BGWB","bf56",1,609
48,"BGWB","wf3",1,728
48,"BGWB","terrible",1,533
48,"BGWB","bm23",1,1185
48,"BGWB","peace",0,882
48,"BGWB","bm14",1,801
48,"BGWB","love",1,1499
48,"BGWB","wm6",0,1181
48,"BGWB","pain",1,643
48,"BGWB","bm56",1,1202
48,"BGWB","laughter",0,1076
48,"BGWB","bf23",1,538
48,"BGWB","glory",1,910
48,"BGWB","wm4",1,995
48,"BGWB","horrible",1,541
48,"BGWB","wm1",0,1340
48,"BGWB","wf2",1,765
48,"BGWB","pleasure",1,848
48,"BGWB","bf14",1,1343
48,"BGWB","wicked",1,636
48,"BGWB","bf23",1,668
48,"BGWB","glory",1,1051
48,"BGWB","bm23",0,1103
48,"BGWB","hate",1,672
48,"BGWB","wf6",1,751
48,"BGWB","failure",1,739
48,"BGWB","wm6",0,1338
48,"BGWB","annoying",1,563
48,"BGWB","wm4",1,862
48,"BGWB","pleasure",0,1001
48,"BGWB","wf2",0,1060
48,"BGWB","laughter",1,1069
48,"BGWB","wm1",0,1225
48,"BGWB","evil",1,1116
48,"BGWB","bm56",1,1305
48,"BGWB","annoying",1,951
48,"BGWB","wf3",1,1227
48,"BGWB","horrible",1,556
48,"BGWB","wf6",1,528
48,"BGWB","love",1,733
48,"BGWB","bm14",1,705
48,"BGWB","bf56",1,1340
48,"BGWB","hate",1,560
48,"BGWB","bf14",1,635
48,"BGWB","good",1,819
48,"BGWB","bm14",1,588
48,"BGWB","failure",1,615
48,"BGWB","wf3",1,655
48,"BGWB","wicked",1,767
48,"BGWB","bm23",1,578
48,"BGWB","pain",1,709
48,"BGWB","bf14",0,801
48,"BGWB","peace",1,1050
48,"BGWB","wm6",1,762
48,"BGWB","terrible",1,526
48,"WGBB","pleasure",1,782
48,"WGBB","bf56",0,1131
48,"WGBB","hate",1,701
48,"WGBB","wm4",1,578
48,"WGBB","annoying",1,1157
48,"WGBB","bf14",1,465
48,"WGBB","terrible",1,576
48,"WGBB","wm1",1,554
48,"WGBB","love",1,453
48,"WGBB","wm6",1,485
48,"WGBB","failure",1,531
48,"WGBB","wf2",1,879
48,"WGBB","pain",1,902
48,"WGBB","wf3",1,564
48,"WGBB","evil",1,671
48,"WGBB","wf6",1,575
48,"WGBB","wicked",1,618
48,"WGBB","bm23",1,538
48,"WGBB","laughter",1,519
48,"WGBB","wf3",1,524
48,"WGBB","bf23",1,583
48,"WGBB","horrible",1,425
48,"WGBB","bm56",1,393
48,"WGBB","peace",1,484
48,"WGBB","bm14",1,442
48,"WGBB","hate",0,816
48,"WGBB","bm23",1,458
48,"WGBB","glory",1,474
48,"WGBB","bf14",1,513
48,"WGBB","evil",1,494
48,"WGBB","wm4",1,532
48,"WGBB","good",1,472
48,"WGBB","bf56",1,463
48,"WGBB","annoying",1,519
48,"WGBB","bm56",1,419
48,"WGBB","joy",1,484
48,"WGBB","bf23",0,1165
48,"WGBB","bm14",1,524
48,"WGBB","good",1,537
48,"WGBB","wf6",1,933
48,"WGBB","failure",1,505
48,"WGBB","wf2",1,839
48,"WGBB","wicked",1,455
48,"WGBB","wm1",1,871
48,"WGBB","pain",1,670
48,"WGBB","bm23",1,525
48,"WGBB","love",1,498
48,"WGBB","bm14",1,471
48,"WGBB","wm6",1,501
48,"WGBB","pleasure",1,458
48,"WGBB","wm6",1,457
48,"WGBB","terrible",1,449
48,"WGBB","bf14",1,400
48,"WGBB","laughter",1,458
48,"WGBB","wm4",1,521
48,"WGBB","peace",1,470
48,"WGBB","wf3",1,453
48,"WGBB","glory",1,429
49,"WGBB","pain",1,1673
49,"WGBB","wm4",1,1367
49,"WGBB","good",1,1226
49,"WGBB","wm6",1,1067
49,"WGBB","pleasure",1,794
49,"WGBB","bm14",1,755
49,"WGBB","glory",1,703
49,"WGBB","bm23",1,685
49,"WGBB","laughter",1,723
49,"WGBB","bm56",1,624
49,"WGBB","peace",1,665
49,"WGBB","wf6",1,688
49,"WGBB","bf23",1,653
49,"WGBB","hate",1,669
49,"WGBB","wf2",1,732
49,"WGBB","wicked",1,800
49,"WGBB","wf3",1,633
49,"WGBB","annoying",1,618
49,"WGBB","bf56",1,595
49,"WGBB","wm1",1,1391
49,"WGBB","joy",1,1810
49,"WGBB","bf14",1,851
49,"WGBB","love",1,707
49,"WGBB","bm14",1,849
49,"WGBB","failure",1,569
49,"WGBB","wf3",1,723
49,"WGBB","evil",1,1656
49,"WGBB","wm6",1,657
49,"WGBB","terrible",1,656
49,"WGBB","wm4",1,799
49,"WGBB","horrible",1,601
49,"WGBB","wf2",1,498
49,"WGBB","annoying",1,712
49,"WGBB","wf6",1,557
49,"WGBB","wicked",1,793
49,"WGBB","bm23",1,546
49,"WGBB","joy",1,583
49,"WGBB","wm1",1,753
49,"WGBB","failure",0,1106
49,"WGBB","wf6",1,1026
49,"WGBB","hate",1,467
49,"WGBB","wm6",1,633
49,"WGBB","pleasure",0,896
49,"WGBB","bf56",1,831
49,"WGBB","peace",1,703
49,"WGBB","bf14",1,645
49,"WGBB","laughter",1,838
49,"WGBB","bm56",1,534
49,"WGBB","wf2",1,708
49,"WGBB","good",1,474
49,"WGBB","bf23",1,608
49,"WGBB","horrible",1,706
49,"WGBB","bm23",1,608
49,"WGBB","pain",1,513
49,"WGBB","bm14",1,542
49,"WGBB","love",1,602
49,"WGBB","bf23",1,508
49,"WGBB","terrible",1,617
49,"BGWB","pleasure",1,1231
49,"BGWB","wf3",1,3303
49,"BGWB","joy",1,1094
49,"BGWB","wm1",1,811
49,"BGWB","good",1,709
49,"BGWB","wm6",1,562
49,"BGWB","wf2",1,707
49,"BGWB","peace",1,544
49,"BGWB","bm56",1,1164
49,"BGWB","laughter",1,1031
49,"BGWB","wm4",1,864
49,"BGWB","love",1,759
49,"BGWB","wf6",0,1273
49,"BGWB","glory",1,2416
49,"BGWB","wf6",1,810
49,"BGWB","hate",1,812
49,"BGWB","wf3",0,2228
49,"BGWB","annoying",1,853
49,"BGWB","wm1",1,652
49,"BGWB","bm23",1,872
49,"BGWB","love",1,687
49,"BGWB","bf23",1,581
49,"BGWB","wf2",1,641
49,"BGWB","joy",1,674
49,"BGWB","wm4",1,641
49,"BGWB","evil",1,657
49,"BGWB","wm6",1,600
49,"BGWB","failure",1,546
49,"BGWB","bm14",1,677
49,"BGWB","pain",1,1589
49,"BGWB","wf2",1,607
49,"BGWB","good",1,585
49,"BGWB","bf56",1,579
49,"BGWB","laughter",1,838
49,"BGWB","bf14",1,662
49,"BGWB","horrible",0,1240
49,"BGWB","bf14",1,718
49,"BGWB","wicked",1,603
49,"BGWB","bm14",1,628
49,"BGWB","terrible",1,485
49,"BGWB","bf56",1,659
49,"BGWB","peace",1,699
49,"BGWB","bm23",0,1592
49,"BGWB","pleasure",1,762
49,"BGWB","bm56",0,1082
49,"BGWB","horrible",1,2690
49,"BGWB","wf6",1,657
49,"BGWB","hate",1,529
49,"BGWB","bf23",1,677
49,"BGWB","wicked",1,532
49,"BGWB","bf56",1,640
49,"BGWB","failure",1,489
49,"BGWB","bm23",0,993
49,"BGWB","terrible",1,552
49,"BGWB","wm4",0,1217
49,"BGWB","pain",1,2268
49,"BGWB","bm56",1,2371
49,"BGWB","annoying",1,2727
50,"WGBB","joy",1,911
50,"WGBB","bm23",1,1028
50,"WGBB","pain",1,1382
50,"WGBB","bf23",1,944
50,"WGBB","horrible",1,756
50,"WGBB","wf3",1,712
50,"WGBB","annoying",1,686
50,"WGBB","bm56",1,876
50,"WGBB","bf56",1,528
50,"WGBB","good",1,750
50,"WGBB","wf6",1,738
50,"WGBB","wicked",1,630
50,"WGBB","wf2",1,902
50,"WGBB","evil",0,1041
50,"WGBB","wm6",1,1651
50,"WGBB","love",1,899
50,"WGBB","bf14",1,825
50,"WGBB","glory",1,674
50,"WGBB","bm14",1,600
50,"WGBB","bm56",1,621
50,"WGBB","terrible",1,782
50,"WGBB","wm1",1,600
50,"WGBB","pleasure",1,602
50,"WGBB","wm4",1,595
50,"WGBB","hate",1,693
50,"WGBB","wf2",1,571
50,"WGBB","laughter",1,558
50,"WGBB","wm4",1,561
50,"WGBB","peace",1,557
50,"WGBB","bf23",1,761
50,"WGBB","failure",1,556
50,"WGBB","wm1",1,719
50,"WGBB","wicked",1,605
50,"WGBB","bf14",1,566
50,"WGBB","peace",1,745
50,"WGBB","bm23",1,581
50,"WGBB","love",1,663
50,"WGBB","wm6",1,1303
50,"WGBB","glory",1,804
50,"WGBB","wf3",1,606
50,"WGBB","failure",1,704
50,"WGBB","wf6",1,861
50,"WGBB","bm14",1,598
50,"WGBB","joy",1,623
50,"WGBB","bf56",1,696
50,"WGBB","annoying",1,623
50,"WGBB","wm6",1,943
50,"WGBB","pain",1,660
50,"WGBB","wf2",1,771
50,"WGBB","hate",1,614
50,"WGBB","bm23",1,1031
50,"WGBB","horrible",1,631
50,"WGBB","wf6",1,640
50,"WGBB","pleasure",1,816
50,"WGBB","bm14",1,905
50,"WGBB","evil",1,1007
50,"WGBB","bf14",1,416
50,"WGBB","good",1,673
50,"BGWB","failure",0,2936
50,"BGWB","wm4",1,1213
50,"BGWB","laughter",1,1255
50,"BGWB","bm23",1,1414
50,"BGWB","love",0,1738
50,"BGWB","bf23",1,1963
50,"BGWB","joy",1,1599
50,"BGWB","bm56",1,1489
50,"BGWB","horrible",1,712
50,"BGWB","wm6",1,652
50,"BGWB","hate",1,844
50,"BGWB","wm1",1,579
50,"BGWB","glory",1,1095
50,"BGWB","bm14",1,476
50,"BGWB","evil",1,1043
50,"BGWB","wf2",1,515
50,"BGWB","pleasure",1,704
50,"BGWB","bf14",1,918
50,"BGWB","good",1,827
50,"BGWB","wf6",1,659
50,"BGWB","wf3",0,1946
50,"BGWB","peace",1,1840
50,"BGWB","bf56",1,785
50,"BGWB","bm56",1,749
50,"BGWB","annoying",1,697
50,"BGWB","wm1",1,622
50,"BGWB","pain",1,807
50,"BGWB","bf23",1,809
50,"BGWB","wicked",1,835
50,"BGWB","wm4",1,715
50,"BGWB","joy",0,1564
50,"BGWB","wf2",1,2186
50,"BGWB","terrible",0,1773
50,"BGWB","bm14",1,1111
50,"BGWB","terrible",0,2794
50,"BGWB","wf6",1,1119
50,"BGWB","horrible",1,1716
50,"BGWB","wf3",1,626
50,"BGWB","evil",1,674
50,"BGWB","bf14",1,601
50,"BGWB","bm23",1,590
50,"BGWB","hate",1,784
50,"BGWB","wm6",1,499
50,"BGWB","love",1,1128
50,"BGWB","bf56",1,524
50,"BGWB","glory",1,570
50,"BGWB","wm1",0,1304
50,"BGWB","pleasure",1,2697
50,"BGWB","wm4",1,863
50,"BGWB","pain",1,1215
50,"BGWB","wf6",1,632
50,"BGWB","good",0,1438
50,"BGWB","bf23",1,616
50,"BGWB","failure",1,929
50,"BGWB","bf56",1,957
50,"BGWB","peace",1,945
50,"BGWB","bm23",1,581
50,"BGWB","annoying",1,975
51,"WGBB","wicked",1,713
51,"WGBB","bf56",1,678
51,"WGBB","joy",1,701
51,"WGBB","bm23",1,682
51,"WGBB","glory",1,1097
51,"WGBB","wf3",1,550
51,"WGBB","pleasure",1,618
51,"WGBB","bm56",1,595
51,"WGBB","peace",1,805
51,"WGBB","bf14",1,647
51,"WGBB","love",1,751
51,"WGBB","wm1",1,443
51,"WGBB","terrible",1,755
51,"WGBB","wf2",1,606
51,"WGBB","annoying",0,874
51,"WGBB","bf23",1,430
51,"WGBB","hate",1,583
51,"WGBB","wf6",1,513
51,"WGBB","good",1,711
51,"WGBB","bm14",1,523
51,"WGBB","wm4",1,517
51,"WGBB","failure",1,538
51,"WGBB","bf14",1,510
51,"WGBB","pain",1,540
51,"WGBB","wm6",1,656
51,"WGBB","laughter",1,599
51,"WGBB","wm4",1,425
51,"WGBB","horrible",1,554
51,"WGBB","wf3",0,762
51,"WGBB","wm6",1,511
51,"WGBB","bm14",1,480
51,"WGBB","peace",0,809
51,"WGBB","bm56",1,599
51,"WGBB","evil",1,625
51,"WGBB","wf2",1,601
51,"WGBB","evil",1,723
51,"WGBB","wm1",1,592
51,"WGBB","good",1,626
51,"WGBB","wf6",1,514
51,"WGBB","glory",1,591
51,"WGBB","wm4",1,521
51,"WGBB","annoying",1,758
51,"WGBB","wf6",1,529
51,"WGBB","pleasure",1,614
51,"WGBB","bf23",1,551
51,"WGBB","hate",1,443
51,"WGBB","wm6",1,530
51,"WGBB","terrible",0,819
51,"WGBB","bf56",1,543
51,"WGBB","wicked",1,532
51,"WGBB","bm23",1,472
51,"WGBB","joy",1,623
51,"WGBB","bf14",1,576
51,"WGBB","love",1,626
51,"WGBB","bm14",1,499
51,"WGBB","horrible",1,752
51,"WGBB","bm56",1,484
51,"WGBB","pain",1,754
51,"BGWB","evil",1,850
51,"BGWB","bf14",1,746
51,"BGWB","terrible",1,926
51,"BGWB","wf3",1,1522
51,"BGWB","joy",1,1592
51,"BGWB","wf2",1,657
51,"BGWB","failure",1,745
51,"BGWB","bm14",1,597
51,"BGWB","horrible",1,1063
51,"BGWB","wm1",1,510
51,"BGWB","annoying",1,724
51,"BGWB","wf6",1,584
51,"BGWB","peace",1,723
51,"BGWB","bm56",1,544
51,"BGWB","wm4",1,529
51,"BGWB","hate",1,550
51,"BGWB","bm23",1,577
51,"BGWB","love",1,652
51,"BGWB","wm6",1,548
51,"BGWB","bf23",1,790
51,"BGWB","wicked",0,1110
51,"BGWB","wm1",1,981
51,"BGWB","good",1,728
51,"BGWB","bf56",1,420
51,"BGWB","pain",1,621
51,"BGWB","bm23",1,654
51,"BGWB","wicked",0,1197
51,"BGWB","wf6",1,543
51,"BGWB","pain",1,835
51,"BGWB","bf56",1,907
51,"BGWB","glory",1,465
51,"BGWB","bf14",1,448
51,"BGWB","hate",1,567
51,"BGWB","bf23",0,909
51,"BGWB","pleasure",0,1317
51,"BGWB","wf3",1,1396
51,"BGWB","horrible",1,630
51,"BGWB","wm6",1,438
51,"BGWB","failure",1,599
51,"BGWB","bm14",0,719
51,"BGWB","laughter",1,1053
51,"BGWB","bm56",1,492
51,"BGWB","peace",0,1187
51,"BGWB","bm56",1,420
51,"BGWB","laughter",1,1229
51,"BGWB","wf2",1,630
51,"BGWB","joy",0,1499
51,"BGWB","wm4",1,1132
51,"BGWB","terrible",1,80
51,"BGWB","wm1",1,758
51,"BGWB","bm14",1,435
51,"BGWB","glory",1,1052
51,"BGWB","wf2",1,563
51,"BGWB","love",0,1297
51,"BGWB","bm23",1,524
51,"BGWB","evil",0,1542
51,"BGWB","wm6",1,877
51,"BGWB","pleasure",1,932
52,"WGBB","hate",1,1179
52,"WGBB","bm14",1,1006
52,"WGBB","peace",1,880
52,"WGBB","bm23",1,862
52,"WGBB","love",1,894
52,"WGBB","bm56",1,772
52,"WGBB","pain",1,799
52,"WGBB","wm6",1,808
52,"WGBB","wf2",1,1030
52,"WGBB","horrible",1,1031
52,"WGBB","bf23",1,720
52,"WGBB","terrible",1,1053
52,"WGBB","wf6",1,845
52,"WGBB","joy",1,1077
52,"WGBB","bf56",1,923
52,"WGBB","evil",1,881
52,"WGBB","bf14",1,783
52,"WGBB","wicked",1,921
52,"WGBB","wm4",1,2006
52,"WGBB","wf3",1,1577
52,"WGBB","annoying",1,812
52,"WGBB","wm1",1,757
52,"WGBB","failure",1,737
52,"WGBB","wf6",1,701
52,"WGBB","glory",1,923
52,"WGBB","wm6",1,800
52,"WGBB","good",1,834
52,"WGBB","bf23",1,930
52,"WGBB","pain",1,935
52,"WGBB","wm1",1,835
52,"WGBB","laughter",1,2124
52,"WGBB","bm56",1,1049
52,"WGBB","terrible",1,1641
52,"WGBB","bm14",1,2329
52,"WGBB","pleasure",1,1182
52,"WGBB","wf3",1,1248
52,"WGBB","evil",1,784
52,"WGBB","wm4",1,739
52,"WGBB","pleasure",1,919
52,"WGBB","wf2",1,1564
52,"WGBB","peace",1,695
52,"WGBB","bf14",1,749
52,"WGBB","good",1,1065
52,"WGBB","wf3",1,800
52,"WGBB","glory",1,882
52,"WGBB","bf56",1,1016
52,"WGBB","laughter",1,1233
52,"WGBB","bm23",1,610
52,"WGBB","annoying",1,1235
52,"WGBB","wm4",1,828
52,"WGBB","bm23",1,680
52,"WGBB","horrible",1,1119
52,"WGBB","bf14",1,972
52,"WGBB","joy",1,807
52,"WGBB","bm14",1,1040
52,"WGBB","hate",1,817
52,"WGBB","wm1",1,834
52,"WGBB","failure",1,874
52,"BGWB","failure",1,2792
52,"BGWB","wm4",1,1338
52,"BGWB","hate",1,1263
52,"BGWB","bm56",1,934
52,"BGWB","evil",1,810
52,"BGWB","wm1",1,1899
52,"BGWB","terrible",1,2129
52,"BGWB","wf2",1,1286
52,"BGWB","good",1,1300
52,"BGWB","bf23",1,1130
52,"BGWB","wicked",1,1047
52,"BGWB","wm6",1,919
52,"BGWB","pain",0,2589
52,"BGWB","bf56",1,1982
52,"BGWB","laughter",1,1441
52,"BGWB","bm23",1,593
52,"BGWB","peace",1,611
52,"BGWB","bf14",1,684
52,"BGWB","love",1,866
52,"BGWB","bm14",1,569
52,"BGWB","bm23",1,1881
52,"BGWB","glory",1,808
52,"BGWB","bm14",1,545
52,"BGWB","horrible",1,637
52,"BGWB","bf23",1,590
52,"BGWB","joy",0,1342
52,"BGWB","wf6",1,1099
52,"BGWB","pleasure",1,1385
52,"BGWB","bm56",1,723
52,"BGWB","annoying",1,1168
52,"BGWB","wf3",1,555
52,"BGWB","bf56",1,841
52,"BGWB","hate",1,818
52,"BGWB","wf3",1,435
52,"BGWB","horrible",0,2419
52,"BGWB","wm1",1,732
52,"BGWB","peace",1,928
52,"BGWB","bf14",1,844
52,"BGWB","failure",1,1253
52,"BGWB","wf6",1,820
52,"BGWB","pain",1,838
52,"BGWB","wm4",1,630
52,"BGWB","love",1,1079
52,"BGWB","wm6",1,581
52,"BGWB","pleasure",1,1831
52,"BGWB","bf23",0,1846
52,"BGWB","good",1,4255
52,"BGWB","bm14",1,864
52,"BGWB","wf2",1,641
52,"BGWB","terrible",1,745
52,"BGWB","bf56",1,605
52,"BGWB","wicked",1,942
52,"BGWB","wf2",1,810
52,"BGWB","laughter",1,1228
52,"BGWB","wm6",1,740
52,"BGWB","annoying",1,3112
52,"BGWB","wf6",1,1278
52,"BGWB","glory",1,1277
53,"BGWB","hate",1,1157
53,"BGWB","wf2",1,712
53,"BGWB","peace",1,966
53,"BGWB","bm23",1,696
53,"BGWB","failure",1,719
53,"BGWB","wm4",1,692
53,"BGWB","evil",1,1066
53,"BGWB","wm6",1,681
53,"BGWB","horrible",1,575
53,"BGWB","bf56",1,642
53,"BGWB","pleasure",0,1453
53,"BGWB","wm1",1,665
53,"BGWB","glory",0,1975
53,"BGWB","wf6",1,722
53,"BGWB","bf23",1,792
53,"BGWB","laughter",1,2227
53,"BGWB","bm56",1,1059
53,"BGWB","joy",1,499
53,"BGWB","wf3",1,633
53,"BGWB","wf2",1,1818
53,"BGWB","terrible",1,907
53,"BGWB","bf14",1,665
53,"BGWB","love",1,576
53,"BGWB","bm14",1,594
53,"BGWB","wicked",1,740
53,"BGWB","bm56",1,632
53,"BGWB","pain",0,1241
53,"BGWB","wm1",1,1064
53,"BGWB","annoying",1,735
53,"BGWB","bm23",1,668
53,"BGWB","hate",1,2163
53,"BGWB","wf3",1,654
53,"BGWB","good",1,718
53,"BGWB","bm14",1,763
53,"BGWB","horrible",0,1006
53,"BGWB","wf6",1,495
53,"BGWB","bf56",1,1197
53,"BGWB","pain",1,615
53,"BGWB","bf14",1,625
53,"BGWB","wicked",1,578
53,"BGWB","wm4",1,556
53,"BGWB","pleasure",0,1208
53,"BGWB","wm6",1,808
53,"BGWB","laughter",0,1031
53,"BGWB","wf6",1,1129
53,"BGWB","annoying",1,743
53,"BGWB","bf23",1,666
53,"BGWB","peace",1,817
53,"BGWB","bf23",1,658
53,"BGWB","love",1,586
53,"BGWB","bf56",0,1083
53,"BGWB","joy",1,1754
53,"BGWB","wf2",1,638
53,"BGWB","terrible",1,822
53,"BGWB","bf14",1,655
53,"BGWB","good",1,719
53,"BGWB","wm4",1,723
53,"BGWB","failure",1,704
53,"WGBB","annoying",1,660
53,"WGBB","wf3",1,594
53,"WGBB","pain",1,645
53,"WGBB","bf14",1,572
53,"WGBB","pleasure",1,551
53,"WGBB","bm56",1,603
53,"WGBB","love",1,612
53,"WGBB","wf6",1,637
53,"WGBB","evil",1,574
53,"WGBB","bm14",1,560
53,"WGBB","wf2",1,646
53,"WGBB","horrible",1,638
53,"WGBB","bf23",1,630
53,"WGBB","terrible",1,527
53,"WGBB","wm4",1,579
53,"WGBB","hate",1,558
53,"WGBB","wm6",1,569
53,"WGBB","joy",1,580
53,"WGBB","wm1",1,550
53,"WGBB","bm23",1,1569
53,"WGBB","laughter",1,757
53,"WGBB","bf56",1,792
53,"WGBB","peace",1,610
53,"WGBB","bm56",1,539
53,"WGBB","failure",1,592
53,"WGBB","bm23",1,825
53,"WGBB","good",1,554
53,"WGBB","wm4",1,510
53,"WGBB","glory",1,531
53,"WGBB","wf3",1,527
53,"WGBB","bf14",1,639
53,"WGBB","wicked",1,655
53,"WGBB","wf6",1,670
53,"WGBB","failure",1,606
53,"WGBB","wf2",1,663
53,"WGBB","pain",1,679
53,"WGBB","bf56",1,621
